42120 Thread-4 2019-10-24 18:25:24,317 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10365?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,317 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622736331?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,318 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10259?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,318 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10051?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,319 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10116?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,319 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10139?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,320 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10049?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,321 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.cn/iflow/api/v1/channel/622810092?method=new&ftime=1571902273506&recoid=6995844991074725827&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,321 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10016?method=new&ftime=1571901210002&recoid=2467839182609073066&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,322 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10301?method=new&ftime=0&recoid=&count=8&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,322 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622769673?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,323 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622336449?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,323 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10461?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,324 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10365?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,325 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622736331?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,325 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10259?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,326 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10051?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,326 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10116?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,327 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10139?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,328 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10049?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,328 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.cn/iflow/api/v1/channel/622810092?method=new&ftime=1571902273506&recoid=6995844991074725827&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,329 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10016?method=new&ftime=1571901210002&recoid=2467839182609073066&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,329 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10301?method=new&ftime=0&recoid=&count=8&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,330 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622769673?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,331 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622336449?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,331 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10461?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,332 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10365?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,332 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622736331?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,333 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10259?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,334 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10051?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,334 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10116?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,335 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10139?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,335 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10049?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,336 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.cn/iflow/api/v1/channel/622810092?method=new&ftime=1571902273506&recoid=6995844991074725827&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,337 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10016?method=new&ftime=1571901210002&recoid=2467839182609073066&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,337 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/10301?method=new&ftime=0&recoid=&count=8&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,338 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622769673?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
42120 Thread-4 2019-10-24 18:25:24,338 mongodb.py add [line:69] ERROR E11000 duplicate key error collection: guangdong_app.urls index: url_1 dup key: { : "http://iflow.uczzd.net/iflow/api/v1/channel/622336449?method=new&ftime=0&recoid=&count=20&content_ratio=100" }
